4095	3583	0	4095	3542	185
0	3839	0	1243	3786	216
255	3839	0	1281	3786	216
511	3839	0	1347	3786	216
767	3839	0	1446	3786	216
1023	3839	0	1576	3786	216
1279	3839	0	1731	3786	216
1535	3839	0	1907	3787	216
1791	3839	0	2097	3787	216
2047	3839	0	2299	3788	215
2303	3839	0	2510	3788	215
2559	3839	0	2728	3789	215
2815	3839	0	2951	3790	215
3071	3839	0	3178	3790	214
3327	3839	0	3409	3791	214
3583	3839	0	3643	3792	214
3839	3839	0	3878	3793	213
4095	3839	0	4095	3776	212
0	4095	0	1335	4038	244
255	4095	0	1371	4038	244
511	4095	0	1432	4039	244
767	4095	0	1524	4039	244
1023	4095	0	1647	4039	244
1279	4095	0	1795	4039	244
1535	4095	0	1963	4039	244
1791	4095	0	2147	4040	243
2047	4095	0	2344	4040	243
2303	4095	0	2550	4041	243
2559	4095	0	2764	4041	243
2815	4095	0	2984	4042	243
3071	4095	0	3208	4043	242
3327	4095	0	3436	4044	242
3583	4095	0	3667	4044	242
3839	4095	0	3901	4045	241
4095	4095	0	4095	4006	239
0	0	255	11	3	240
255	0	255	250	4	240
511	0	255	496	6	240
767	0	255	743	10	240
1023	0	255	992	15	240
1279	0	255	1240	22	240
1535	0	255	1489	30	240
1791	0	255	1738	41	240
2047	0	255	1987	53	239
2303	0	255	2236	68	239
2559	0	255	2485	85	239
2815	0	255	2734	104	239
3071	0	255	2983	126	238
3327	0	255	3232	150	238
3583	0	255	3481	176	238
3839	0	255	3730	203	237
4095	0	255	3979	229	237
0	255	255	35	251	241
255	255	255	268	252	241
511	255	255	506	253	241
767	255	255	750	256	241
1023	255	255	996	260	241
1279	255	255	1244	265	241
1535	255	255	1492	271	241
1791	255	255	1740	278	241
2047	255	255	1989	287	240
2303	255	255	2237	296	240
2559	255	255	2486	307	240
2815	255	255	2735	319	240
3071	255	255	2984	333	239
3327	255	255	3233	347	239
3583	255	255	3482	362	239
3839	255	255	3731	378	238
4095	255	255	3980	395	238
0	511	255	77	503	243
255	511	255	296	503	243
511	511	255	522	504	243
767	511	255	761	505	243
1023	511	255	1005	507	243
1279	511	255	1250	510	243
1535	511	255	1497	514	242
1791	511	255	1744	518	242
2047	511	255	1992	523	242
2303	511	255	2241	529	242
2559	511	255	2489	535	242
2815	511	255	2737	543	242
3071	511	255	2986	551	241
3327	511	255	3235	560	241
3583	511	255	3484	570	241
3839	511	255	3732	580	240
4095	511	255	3981	592	240
0	767	255	146	755	246
255	767	255	339	755	246
511	767	255	549	756	246
767	767	255	779	757	246
1023	767	255	1018	758	246
1279	767	255	1261	760	246
1535	767	255	1505	762	245
1791	767	255	1751	765	245
2047	767	255	1998	768	245
2303	767	255	2246	772	245
2559	767	255	2493	777	245
2815	767	255	2741	782	244
3071	767	255	2990	787	244
3327	767	255	3238	794	244
3583	767	255	3486	800	244
3839	767	255	3735	808	243
4095	767	255	3984	816	243
0	1023	255	234	1007	250
255	1023	255	393	1007	250
511	1023	255	585	1008	250
767	1023	255	805	1009	250
1023	1023	255	1037	1010	250
1279	1023	255	1276	1011	250
1535	1023	255	1518	1013	250
1791	1023	255	1762	1015	249
2047	1023	255	2007	1017	249
2303	1023	255	2253	1020	249
2559	1023	255	2500	1023	249
2815	1023	255	2747	1027	249
3071	1023	255	2995	1031	248
3327	1023	255	3243	1036	248
3583	1023	255	3491	1041	248
3839	1023	255	3739	1046	247
4095	1023	255	3987	1052	247
0	1279	255	325	1260	255
255	1279	255	457	1260	255
511	1279	255	630	1260	255
